id,Data.source.citation,Class,Order,Family,Species,Authority,Common.Name,Location.of.population,Country.list,Region,Are.coordinates.for.specific.location.,system,biome,realm,Units,Sampling.method,Data.transformed,year,pop,scalepop,origin,lengthyear
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1987,10.27,-0.1883636363636365,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1988,17.55,0.8705454545454545,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1989,10.27,-0.1883636363636365,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1990,14.91,0.4865454545454544,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1991,8.9,-0.38763636363636367,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1992,13.11,0.22472727272727244,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1993,16.12,0.6625454545454545,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1994,8.26,-0.4807272727272728,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1995,8.92,-0.3847272727272728,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1996,12.55,0.14327272727272722,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1997,6.79,-0.6945454545454546,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1998,4.69,-1,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,1999,11.4,-0.02400000000000002,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,2000,8.03,-0.5141818181818183,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,2001,12.09,0.07636363636363619,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,2002,12.97,0.20436363636363652,Native,19
11483,"Sidorovich, V. E., A. A. Sidorovich, et al. (2006). Variations in the diet and population density of the red fox Vulpes vulpes in the mixed woodlands of northern Belarus. Mammalian Biology - Zeitschrift f<ed>_r S<ed>_ugetierkunde 71(2): 74-89.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"'Clay' area, Gorodok, Vitebsk region",Belarus,Asia,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Red fox track trails per 1km per day,Snowtracking and trail counting of tracks on standard routes in early and late Winter,Yes,2003,7.1,-0.6494545454545455,Native,19
10733," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes. Journal of Animal Ecology 67(6): 874-886.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Southern Finland,Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Track density (10km<8c><bf><8c>_ 24h <8c><bf><8c>_ ),Finnish wildlife-triangle method - winter snow tracking census,No,1989,8.25,-1,Native,5
10733," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes. Journal of Animal Ecology 67(6): 874-886.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Southern Finland,Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Track density (10km<8c><bf><8c>_ 24h <8c><bf><8c>_ ),Finnish wildlife-triangle method - winter snow tracking census,No,1990,12.86,1,Native,5
10733," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes. Journal of Animal Ecology 67(6): 874-886.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Southern Finland,Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Track density (10km<8c><bf><8c>_ 24h <8c><bf><8c>_ ),Finnish wildlife-triangle method - winter snow tracking census,No,1991,12.29,0.7527114967462039,Native,5
10733," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes. Journal of Animal Ecology 67(6): 874-886.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Southern Finland,Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Track density (10km<8c><bf><8c>_ 24h <8c><bf><8c>_ ),Finnish wildlife-triangle method - winter snow tracking census,No,1992,10.42,-0.0585683297180043,Native,5
10733," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes. Journal of Animal Ecology 67(6): 874-886.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Southern Finland,Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Track density (10km<8c><bf><8c>_ 24h <8c><bf><8c>_ ),Finnish wildlife-triangle method - winter snow tracking census,No,1993,10.56,0.002169197396963529,Native,5
10733," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes. Journal of Animal Ecology 67(6): 874-886.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Southern Finland,Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Track density (10km<8c><bf><8c>_ 24h <8c><bf><8c>_ ),Finnish wildlife-triangle method - winter snow tracking census,No,1994,9.93,-0.2711496746203905,Native,5
10732," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes. Journal of Animal Ecology 67(6): 874-886.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Central Finland,Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Track density (10km<8c><bf><8c>_ 24h <8c><bf><8c>_ ),Finnish wildlife-triangle method - winter snow tracking census,No,1989,3.95,-0.3438320209973753,Native,5
10732," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes. Journal of Animal Ecology 67(6): 874-886.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Central Finland,Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Track density (10km<8c><bf><8c>_ 24h <8c><bf><8c>_ ),Finnish wildlife-triangle method - winter snow tracking census,No,1990,6.51,1,Native,5
